s,t,Open,High,Low,Close,Volume,Date
ok,1577923200,1497.8,1526.48,1497.8,1520.88,8173311,2020-01-02 05:30:00
ok,1578009600,1518.6,1527.17,1508.7,1522.72,9684438,2020-01-03 05:30:00
ok,1578268800,1505.73,1513.55,1483.93,1487.4,11315600,2020-01-06 05:30:00
ok,1578355200,1504.74,1520.09,1499.29,1510.28,7699492,2020-01-07 05:30:00
ok,1578441600,1500.77,1520.04,1495.82,1498.94,7406107,2020-01-08 05:30:00
ok,1578528000,1524.15,1535.45,1516.87,1533.46,6914536,2020-01-09 05:30:00
ok,1578614400,1537.33,1543.32,1525.19,1533.12,5758763,2020-01-10 05:30:00
ok,1578873600,1530.54,1544.06,1523.95,1529.2,8437319,2020-01-13 05:30:00
ok,1578960000,1525.54,1535.45,1507.56,1515.04,7299331,2020-01-14 05:30:00
ok,1579046400,1521.43,1525.44,1503.99,1509.54,7299942,2020-01-15 05:30:00
ok,1579132800,1514.64,1528.86,1513.65,1523.46,5929340,2020-01-16 05:30:00
ok,1579219200,1538.91,1570.07,1538.61,1566.15,13597392,2020-01-17 05:30:00
ok,1579478400,1593.89,1593.89,1512.07,1517.96,15019910,2020-01-20 05:30:00
ok,1579564800,1514.25,1531.33,1507.71,1519.5,8732835,2020-01-21 05:30:00
ok,1579651200,1529.5,1532.23,1516.72,1518.95,4763980,2020-01-22 05:30:00
ok,1579737600,1522.07,1527.47,1506.42,1512.51,5190832,2020-01-23 05:30:00
ok,1579824000,1512.66,1521.92,1504.29,1507.26,6751027,2020-01-24 05:30:00
ok,1580083200,1500.67,1510.13,1490.87,1492.4,6178447,2020-01-27 05:30:00
ok,1580169600,1494.43,1495.82,1449.86,1457.93,11321627,2020-01-28 05:30:00
ok,1580256000,1460.21,1480.37,1450.3,1465.95,11420539,2020-01-29 05:30:00
ok,1580342400,1465.11,1465.81,1426.48,1430.19,10338841,2020-01-30 05:30:00
ok,1580428800,1439.36,1439.6,1393.99,1398.39,16037268,2020-01-31 05:30:00
ok,1580515200,1392.1,1413.55,1358.22,1370.36,11127391,2020-02-01 05:30:00
ok,1580688000,1357.04,1386.8,1350.25,1372.49,14173722,2020-02-03 05:30:00
ok,1580774400,1386.85,1419.05,1384.67,1413.01,11714670,2020-02-04 05:30:00
ok,1580860800,1421.43,1439.16,1416.87,1434.9,8524874,2020-02-05 05:30:00
ok,1580947200,1440.45,1453.22,1426.58,1444.11,7171053,2020-02-06 05:30:00
ok,1581033600,1437.37,1438.71,1414.89,1420.19,5634551,2020-02-07 05:30:00
ok,1581292800,1414.59,1431.93,1397.21,1422.12,6988253,2020-02-10 05:30:00
ok,1581379200,1433.81,1452.43,1431.48,1439.11,6460915,2020-02-11 05:30:00
ok,1581465600,1442.48,1461.0,1441.34,1456.49,6245740,2020-02-12 05:30:00
ok,1581552000,1463.87,1463.87,1448.87,1460.31,6260552,2020-02-13 05:30:00
ok,1581638400,1463.38,1487.35,1439.45,1473.63,9796649,2020-02-14 05:30:00
ok,1581897600,1475.02,1492.01,1460.46,1464.37,6068323,2020-02-17 05:30:00
ok,1581984000,1462.04,1462.04,1443.71,1453.62,5135185,2020-02-18 05:30:00
ok,1582070400,1465.46,1492.3,1461.25,1489.68,6499955,2020-02-19 05:30:00
ok,1582156800,1482.94,1493.84,1469.87,1472.0,7795782,2020-02-20 05:30:00
ok,1582502400,1455.95,1463.13,1426.03,1431.38,9862354,2020-02-24 05:30:00
ok,1582588800,1437.77,1437.77,1396.76,1403.1,12804346,2020-02-25 05:30:00
ok,1582675200,1396.76,1399.09,1374.32,1378.93,13550908,2020-02-26 05:30:00
ok,1582761600,1374.97,1380.71,1356.14,1373.23,11562879,2020-02-27 05:30:00
ok,1582848000,1342.18,1344.26,1312.56,1316.17,18144227,2020-02-28 05:30:00
ok,1583107200,1342.38,1356.14,1288.88,1303.79,13614478,2020-03-02 05:30:00
ok,1583193600,1317.21,1341.19,1309.59,1330.24,12644545,2020-03-03 05:30:00
ok,1583280000,1339.3,1341.09,1295.62,1327.12,10201578,2020-03-04 05:30:00
ok,1583366400,1339.5,1345.2,1293.74,1298.84,14080545,2020-03-05 05:30:00
ok,1583452800,1258.07,1276.05,1229.45,1259.06,15568259,2020-03-06 05:30:00
ok,1583712000,1228.41,1229.35,1084.72,1103.69,40699994,2020-03-09 05:30:00
ok,1583884800,1097.6,1167.38,1097.6,1142.72,27495821,2020-03-11 05:30:00
ok,1583971200,1074.81,1090.66,1038.85,1053.02,25830729,2020-03-12 05:30:00
ok,1584057600,988.63,1129.3,933.55,1094.92,33827407,2020-03-13 05:30:00
ok,1584316800,1050.59,1069.56,995.56,1006.16,17761515,2020-03-16 05:30:00
ok,1584403200,1037.42,1050.05,993.78,998.53,20974398,2020-03-17 05:30:00
ok,1584489600,1015.67,1026.17,951.98,959.41,20644354,2020-03-18 05:30:00
ok,1584576000,911.46,957.92,883.82,909.08,28338166,2020-03-19 05:30:00
ok,1584662400,930.68,1025.18,921.27,1008.39,29242119,2020-03-20 05:30:00
ok,1584921600,907.6,941.08,867.43,875.75,18769969,2020-03-23 05:30:00
ok,1585008000,921.27,960.89,887.39,934.54,21117623,2020-03-24 05:30:00
ok,1585094400,954.75,1140.74,954.2,1072.09,33750050,2020-03-25 05:30:00
ok,1585180800,1085.51,1106.41,1032.56,1056.19,21111175,2020-03-26 05:30:00
ok,1585267200,1084.72,1096.9,1036.38,1055.59,19225174,2020-03-27 05:30:00
ok,1585526400,1030.83,1064.71,1010.42,1020.77,13951293,2020-03-30 05:30:00
ok,1585612800,1063.87,1119.19,1038.16,1103.29,20441865,2020-03-31 05:30:00
ok,1585699200,1111.71,1114.04,1035.39,1070.3,19197368,2020-04-01 05:30:00
ok,1585872000,1123.8,1123.8,1046.38,1067.33,19091318,2020-04-03 05:30:00
ok,1586217600,1091.75,1202.6,1089.67,1194.77,25094704,2020-04-07 05:30:00
ok,1586304000,1168.92,1217.46,1149.11,1180.96,23019938,2020-04-08 05:30:00
ok,1586390400,1202.6,1221.22,1181.8,1208.49,15244865,2020-04-09 05:30:00
ok,1586736000,1192.64,1203.59,1168.92,1177.98,10925465,2020-04-13 05:30:00
ok,1586908800,1185.81,1224.39,1132.27,1139.05,16301031,2020-04-15 05:30:00
ok,1586995200,1139.05,1176.3,1134.25,1157.08,17285853,2020-04-16 05:30:00
ok,1587081600,1204.58,1218.45,1181.45,1212.51,15353885,2020-04-17 05:30:00
ok,1587340800,1214.49,1245.2,1190.71,1232.12,16628486,2020-04-20 05:30:00
ok,1587427200,1198.64,1240.24,1153.07,1225.73,28323674,2020-04-21 05:30:00
ok,1587513600,1307.6,1371.9,1287.79,1350.8,65849239,2020-04-22 05:30:00
ok,1587600000,1354.51,1372.84,1340.59,1358.03,30212032,2020-04-23 05:30:00
ok,1587686400,1337.47,1480.91,1334.55,1403.69,62296371,2020-04-24 05:30:00
ok,1587945600,1420.53,1461.15,1409.64,1416.32,26989956,2020-04-27 05:30:00
ok,1588032000,1436.38,1441.78,1379.08,1414.74,36206370,2020-04-28 05:30:00
ok,1588118400,1431.33,1440.0,1406.67,1413.55,17304030,2020-04-29 05:30:00
ok,1588204800,1440.3,1480.91,1424.55,1452.23,32927097,2020-04-30 05:30:00
ok,1588550400,1426.48,1451.24,1404.14,1421.72,24670908,2020-05-04 05:30:00
ok,1588636800,1440.05,1465.11,1433.61,1446.93,20723304,2020-05-05 05:30:00
ok,1588723200,1450.25,1471.01,1431.93,1447.03,18685769,2020-05-06 05:30:00
ok,1588809600,1441.34,1499.44,1431.43,1492.8,23088336,2020-05-07 05:30:00
ok,1588896000,1530.49,1565.06,1522.67,1547.13,38887551,2020-05-08 05:30:00
ok,1589155200,1565.16,1599.83,1557.54,1561.99,30961139,2020-05-11 05:30:00
ok,1589241600,1550.11,1553.62,1451.24,1465.36,46465444,2020-05-12 05:30:00
ok,1589328000,1527.0,1527.0,1454.0,1496.45,30658051,2020-05-13 05:30:00
ok,1589414400,1469.0,1496.7,1430.05,1435.95,22736714,2020-05-14 05:30:00
ok,1589500800,1444.0,1466.7,1415.1,1459.4,28683432,2020-05-15 05:30:00
ok,1589760000,1470.0,1482.0,1428.0,1440.75,28981620,2020-05-18 05:30:00
ok,1589846400,1457.0,1461.7,1403.25,1408.9,19529216,2020-05-19 05:30:00
ok,1589932800,1410.0,1446.85,1393.0,1433.7,25530692,2020-05-20 05:30:00
ok,1590019200,1435.0,1461.45,1425.0,1441.25,18077196,2020-05-21 05:30:00
ok,1590105600,1451.8,1458.0,1426.5,1431.55,17458503,2020-05-22 05:30:00
ok,1590451200,1448.15,1449.7,1416.3,1424.05,15330793,2020-05-26 05:30:00
ok,1590537600,1431.0,1454.0,1412.0,1445.55,16460764,2020-05-27 05:30:00
ok,1590624000,1455.0,1479.75,1449.0,1472.25,18519252,2020-05-28 05:30:00
ok,1590710400,1468.0,1472.0,1452.65,1464.4,18471770,2020-05-29 05:30:00
ok,1590969600,1480.0,1538.35,1475.95,1520.35,18434065,2020-06-01 05:30:00
ok,1591056000,1526.0,1540.0,1520.8,1535.7,10224102,2020-06-02 05:30:00
ok,1591142400,1545.0,1560.0,1533.35,1541.65,11713666,2020-06-03 05:30:00
ok,1591228800,1544.0,1589.5,1541.0,1579.8,15784612,2020-06-04 05:30:00
ok,1591315200,1595.0,1618.0,1573.7,1581.7,15270435,2020-06-05 05:30:00
ok,1591574400,1618.4,1618.4,1565.0,1569.5,14498055,2020-06-08 05:30:00
ok,1591660800,1560.3,1583.0,1533.0,1537.15,11934073,2020-06-09 05:30:00
ok,1591747200,1543.1,1579.55,1540.05,1572.15,10214426,2020-06-10 05:30:00
ok,1591833600,1566.0,1567.95,1531.0,1537.7,9408283,2020-06-11 05:30:00
ok,1591920000,1500.0,1593.0,1497.0,1588.8,17790565,2020-06-12 05:30:00
ok,1592179200,1565.0,1626.95,1561.1,1614.55,24509162,2020-06-15 05:30:00
ok,1592265600,1643.0,1648.55,1585.3,1617.7,23623299,2020-06-16 05:30:00
ok,1592352000,1608.25,1635.45,1602.1,1615.35,19282519,2020-06-17 05:30:00
ok,1592438400,1607.0,1665.0,1605.6,1655.9,18677694,2020-06-18 05:30:00
ok,1592524800,1670.0,1788.8,1662.0,1759.4,48828852,2020-06-19 05:30:00
ok,1592784000,1773.4,1804.2,1735.0,1746.15,27781772,2020-06-22 05:30:00
ok,1592870400,1750.0,1763.75,1716.1,1720.9,17521196,2020-06-23 05:30:00
ok,1592956800,1735.9,1772.7,1711.7,1727.85,23808524,2020-06-24 05:30:00
ok,1593043200,1727.0,1749.0,1713.05,1717.9,18312705,2020-06-25 05:30:00
ok,1593129600,1728.8,1752.0,1717.0,1741.65,14270695,2020-06-26 05:30:00
ok,1593388800,1728.05,1739.75,1715.55,1723.15,11825126,2020-06-29 05:30:00
ok,1593475200,1737.0,1741.0,1695.55,1704.1,13973038,2020-06-30 05:30:00
ok,1593561600,1720.0,1749.0,1708.05,1737.6,13136706,2020-07-01 05:30:00
ok,1593648000,1743.0,1767.6,1735.05,1760.35,13286760,2020-07-02 05:30:00
ok,1593734400,1779.8,1793.0,1768.0,1787.9,13584004,2020-07-03 05:30:00
ok,1593993600,1805.0,1858.0,1792.1,1851.8,21698149,2020-07-06 05:30:00
ok,1594080000,1860.0,1864.35,1806.3,1823.45,16240102,2020-07-07 05:30:00
ok,1594166400,1824.05,1834.95,1790.0,1798.0,12093523,2020-07-08 05:30:00
ok,1594252800,1809.0,1835.0,1786.25,1824.25,16807403,2020-07-09 05:30:00
ok,1594339200,1828.5,1884.6,1824.25,1878.05,20195490,2020-07-10 05:30:00
ok,1594598400,1903.35,1947.7,1900.0,1935.0,32124397,2020-07-13 05:30:00
ok,1594684800,1934.0,1941.7,1887.3,1917.0,31073591,2020-07-14 05:30:00
ok,1594771200,1937.95,1978.8,1798.0,1844.0,64458598,2020-07-15 05:30:00
ok,1594857600,1847.0,1869.0,1812.45,1843.4,28133993,2020-07-16 05:30:00
ok,1594944000,1845.0,1920.0,1838.0,1911.7,22949535,2020-07-17 05:30:00
ok,1595203200,1917.8,1932.0,1899.65,1919.9,16887752,2020-07-20 05:30:00
ok,1595289600,1939.0,1977.0,1936.5,1971.55,19463498,2020-07-21 05:30:00
ok,1595376000,1983.0,2010.0,1960.7,2004.0,27584769,2020-07-22 05:30:00
ok,1595462400,2003.95,2079.7,1991.35,2057.8,26921058,2020-07-23 05:30:00
ok,1595548800,2058.0,2163.0,2057.8,2146.15,55656793,2020-07-24 05:30:00
ok,1595808000,2178.8,2198.8,2127.9,2156.2,37060949,2020-07-27 05:30:00
ok,1595894400,2156.2,2194.0,2150.65,2177.7,25435618,2020-07-28 05:30:00
ok,1595980800,2177.9,2182.8,2070.45,2096.65,33536361,2020-07-29 05:30:00
ok,1596067200,2099.0,2139.7,2072.0,2108.85,33624516,2020-07-30 05:30:00
ok,1596153600,2114.5,2129.0,2052.8,2067.1,34593375,2020-07-31 05:30:00
ok,1596412800,2051.3,2057.0,2003.1,2009.0,21560137,2020-08-03 05:30:00
ok,1596499200,2020.6,2167.0,2000.25,2150.6,42477225,2020-08-04 05:30:00
ok,1596585600,2169.0,2196.0,2118.3,2126.45,34405886,2020-08-05 05:30:00
ok,1596672000,2157.0,2167.7,2107.8,2134.1,22762726,2020-08-06 05:30:00
ok,1596758400,2129.8,2157.8,2120.2,2146.45,15222384,2020-08-07 05:30:00
ok,1597017600,2159.1,2165.0,2108.1,2119.85,12441939,2020-08-10 05:30:00
ok,1597104000,2134.8,2160.0,2100.35,2133.8,21611359,2020-08-11 05:30:00
ok,1597190400,2121.0,2145.0,2106.8,2127.6,13967529,2020-08-12 05:30:00
ok,1597276800,2128.0,2138.9,2110.0,2122.05,11459251,2020-08-13 05:30:00
ok,1597363200,2122.55,2157.0,2089.25,2113.8,15333759,2020-08-14 05:30:00
ok,1597622400,2105.0,2105.0,2070.1,2091.35,14297224,2020-08-17 05:30:00
ok,1597708800,2085.0,2134.3,2082.35,2118.55,14097932,2020-08-18 05:30:00
ok,1597795200,2141.0,2154.0,2121.35,2131.55,15731409,2020-08-19 05:30:00
ok,1597881600,2120.0,2123.9,2088.0,2097.05,10402292,2020-08-20 05:30:00
ok,1597968000,2118.0,2122.0,2077.0,2081.85,11667281,2020-08-21 05:30:00
ok,1598227200,2091.4,2104.5,2070.5,2095.75,15099030,2020-08-24 05:30:00
ok,1598313600,2106.0,2111.3,2078.0,2082.1,8947709,2020-08-25 05:30:00
ok,1598400000,2085.0,2147.95,2047.0,2137.3,27631028,2020-08-26 05:30:00
ok,1598486400,2148.0,2150.0,2103.25,2110.6,12962139,2020-08-27 05:30:00
ok,1598572800,2120.0,2132.9,2106.25,2116.15,12537684,2020-08-28 05:30:00
ok,1598832000,2174.0,2174.0,2060.35,2080.7,28649141,2020-08-31 05:30:00
ok,1598918400,2100.0,2122.4,2062.4,2087.25,17821488,2020-09-01 05:30:00
ok,1599004800,2092.0,2138.0,2085.0,2128.2,12437209,2020-09-02 05:30:00
ok,1599091200,2128.0,2138.75,2103.0,2112.1,8577741,2020-09-03 05:30:00
ok,1599177600,2083.55,2096.95,2072.2,2077.25,13141705,2020-09-04 05:30:00
ok,1599436800,2084.0,2105.75,2044.25,2082.65,10119099,2020-09-07 05:30:00
ok,1599523200,2092.0,2121.0,2080.5,2107.1,12643762,2020-09-08 05:30:00
ok,1599609600,2085.0,2167.8,2081.45,2161.35,25526055,2020-09-09 05:30:00
ok,1599696000,2183.1,2344.95,2175.35,2314.0,64751766,2020-09-10 05:30:00
ok,1599782400,2312.0,2337.85,2287.1,2319.75,27445883,2020-09-11 05:30:00
ok,1600041600,2325.0,2360.0,2282.0,2302.55,20335480,2020-09-14 05:30:00
ok,1600128000,2311.95,2325.75,2288.15,2318.85,12543161,2020-09-15 05:30:00
ok,1600214400,2320.0,2369.35,2310.55,2324.55,15669133,2020-09-16 05:30:00
ok,1600300800,2320.0,2333.7,2291.85,2298.75,11919991,2020-09-17 05:30:00
ok,1600387200,2314.25,2319.45,2276.55,2305.7,15264101,2020-09-18 05:30:00
ok,1600646400,2300.0,2336.0,2247.35,2255.85,15519433,2020-09-21 05:30:00
ok,1600732800,2277.0,2277.0,2201.55,2211.15,16056621,2020-09-22 05:30:00
ok,1600819200,2260.0,2276.75,2205.3,2230.8,19839809,2020-09-23 05:30:00
ok,1600905600,2207.9,2226.0,2176.05,2181.2,13765321,2020-09-24 05:30:00
ok,1600992000,2189.0,2212.8,2167.3,2201.7,13095950,2020-09-25 05:30:00
ok,1601251200,2227.0,2238.0,2207.05,2216.25,9076787,2020-09-28 05:30:00
ok,1601337600,2225.0,2264.0,2216.25,2245.05,11927459,2020-09-29 05:30:00
ok,1601424000,2260.0,2267.0,2225.0,2234.35,11291280,2020-09-30 05:30:00
ok,1601510400,2263.8,2263.8,2214.0,2225.25,9591467,2020-10-01 05:30:00
ok,1601856000,2244.0,2249.15,2206.0,2212.2,8732890,2020-10-05 05:30:00
ok,1601942400,2225.25,2233.9,2201.65,2210.35,8497352,2020-10-06 05:30:00
ok,1602028800,2235.0,2309.0,2220.0,2257.5,24538620,2020-10-07 05:30:00
ok,1602115200,2259.0,2268.0,2222.1,2239.25,9727508,2020-10-08 05:30:00
ok,1602201600,2235.0,2253.0,2217.1,2233.45,8558747,2020-10-09 05:30:00
ok,1602460800,2235.0,2255.75,2226.25,2237.05,6565525,2020-10-12 05:30:00
ok,1602547200,2230.6,2285.75,2225.85,2280.7,10666280,2020-10-13 05:30:00
ok,1602633600,2278.9,2304.0,2268.5,2287.5,12341487,2020-10-14 05:30:00
ok,1602720000,2290.0,2290.0,2195.0,2206.5,9246893,2020-10-15 05:30:00
ok,1602806400,2215.0,2232.5,2172.65,2175.8,9961080,2020-10-16 05:30:00
ok,1603065600,2190.05,2228.7,2155.15,2176.2,14399062,2020-10-19 05:30:00
ok,1603152000,2179.0,2193.0,2152.25,2155.9,8529621,2020-10-20 05:30:00
ok,1603238400,2168.0,2192.0,2097.75,2124.6,15729989,2020-10-21 05:30:00
ok,1603324800,2127.4,2132.5,2091.0,2106.95,14215255,2020-10-22 05:30:00
ok,1603411200,2106.0,2135.0,2096.4,2113.05,10809383,2020-10-23 05:30:00
ok,1603670400,2101.95,2101.95,2018.5,2029.1,17225340,2020-10-26 05:30:00
ok,1603756800,2034.9,2059.85,2005.0,2034.5,16835011,2020-10-27 05:30:00
ok,1603843200,2041.8,2057.7,2007.4,2011.45,13810054,2020-10-28 05:30:00
ok,1603929600,1997.0,2042.0,1991.0,2026.9,14147681,2020-10-29 05:30:00
ok,1604016000,2033.5,2065.1,2021.8,2054.5,15701123,2020-10-30 05:30:00
ok,1604275200,2027.0,2027.0,1859.15,1877.45,45857806,2020-11-02 05:30:00
ok,1604361600,1890.0,1909.0,1835.1,1850.4,40931170,2020-11-03 05:30:00
ok,1604448000,1837.0,1929.0,1837.0,1913.2,37003111,2020-11-04 05:30:00
ok,1604534400,1954.95,1960.95,1932.0,1955.0,17170274,2020-11-05 05:30:00
ok,1604620800,1990.0,2040.0,1978.15,2029.15,30770080,2020-11-06 05:30:00
ok,1604880000,2062.1,2069.0,2036.0,2050.7,16539467,2020-11-09 05:30:00
ok,1604966400,2077.0,2090.0,2041.2,2084.55,17045147,2020-11-10 05:30:00
ok,1605052800,2089.0,2095.0,1978.1,1997.2,26178477,2020-11-11 05:30:00
ok,1605139200,1981.0,2008.45,1965.0,1980.0,18481466,2020-11-12 05:30:00
ok,1605225600,1982.0,2036.65,1981.75,1996.4,20946864,2020-11-13 05:30:00
ok,1605312000,2014.9,2015.3,1995.35,2002.3,2411900,2020-11-14 05:30:00
ok,1605571200,2085.0,2085.0,1985.0,1993.25,21479385,2020-11-17 05:30:00
ok,1605657600,1993.25,2006.5,1960.1,1987.2,14030652,2020-11-18 05:30:00
ok,1605744000,1987.2,2010.45,1968.2,1973.15,12828008,2020-11-19 05:30:00
ok,1605830400,1975.0,1983.8,1895.0,1899.5,26522972,2020-11-20 05:30:00
ok,1606089600,1951.0,1970.0,1926.25,1950.7,20918665,2020-11-23 05:30:00
ok,1606176000,1964.0,1974.0,1932.0,1964.05,14277083,2020-11-24 05:30:00
ok,1606262400,1980.0,1992.95,1942.2,1947.8,15062376,2020-11-25 05:30:00
ok,1606348800,1953.05,1965.0,1930.05,1952.6,11924527,2020-11-26 05:30:00
ok,1606435200,1940.5,1956.1,1921.4,1929.8,21845931,2020-11-27 05:30:00
ok,1606780800,1940.35,1966.25,1930.05,1954.9,9114939,2020-12-01 05:30:00
ok,1606867200,1958.5,1962.0,1935.0,1958.15,10240168,2020-12-02 05:30:00
ok,1606953600,1972.0,1981.1,1958.65,1964.05,12822945,2020-12-03 05:30:00
ok,1607040000,1969.0,1969.0,1940.0,1946.75,8521388,2020-12-04 05:30:00
ok,1607299200,1940.6,1965.0,1940.6,1958.2,8418767,2020-12-07 05:30:00
ok,1607385600,1961.15,2014.25,1950.0,1993.75,20030506,2020-12-08 05:30:00
ok,1607472000,2009.95,2033.8,1999.25,2026.95,13464375,2020-12-09 05:30:00
ok,1607558400,2021.6,2028.5,2001.0,2007.0,7414229,2020-12-10 05:30:00
ok,1607644800,2013.0,2038.0,1974.25,2005.8,12434745,2020-12-11 05:30:00
ok,1607904000,2007.95,2015.0,1986.35,1991.3,7989830,2020-12-14 05:30:00
ok,1607990400,1989.7,1989.7,1961.1,1974.35,8561406,2020-12-15 05:30:00
ok,1608076800,1988.0,1994.95,1965.7,1976.55,8565904,2020-12-16 05:30:00
ok,1608163200,1984.5,2005.0,1977.15,1985.6,9346460,2020-12-17 05:30:00
ok,1608249600,1980.1,2004.9,1965.0,1991.55,8522215,2020-12-18 05:30:00
ok,1608508800,2010.0,2022.0,1855.25,1939.7,20368545,2020-12-21 05:30:00
ok,1608595200,1949.0,1958.9,1888.45,1936.7,12986606,2020-12-22 05:30:00
ok,1608681600,1930.0,1951.45,1920.65,1943.85,8999898,2020-12-23 05:30:00
ok,1608768000,1947.0,1998.8,1945.9,1994.15,9588577,2020-12-24 05:30:00
ok,1609113600,2006.7,2018.0,1995.3,2003.3,7947719,2020-12-28 05:30:00
ok,1609200000,2009.0,2012.3,1982.55,1990.05,8589407,2020-12-29 05:30:00
ok,1609286400,1995.25,2007.2,1975.55,1995.5,10173132,2020-12-30 05:30:00
ok,1609372800,1993.5,2011.9,1978.6,1985.3,8667516,2020-12-31 05:30:00
ok,1609459200,1988.0,1997.0,1982.0,1987.5,4622002,2021-01-01 05:30:00
ok,1609718400,1995.1,1998.9,1968.0,1990.85,11312992,2021-01-04 05:30:00
ok,1609804800,1969.0,1983.6,1956.0,1966.1,11132803,2021-01-05 05:30:00
ok,1609891200,1965.9,1966.0,1905.15,1914.25,21414270,2021-01-06 05:30:00
ok,1609977600,1920.5,1945.0,1905.15,1911.15,14918406,2021-01-07 05:30:00
ok,1610064000,1918.0,1938.4,1912.1,1933.7,12709792,2021-01-08 05:30:00
